year,category,nominee,winner,award_body
1952,CINEMATOGRAPHY (Black-and-White),Strangers on a Train,False,Oscars
1952,CINEMATOGRAPHY (Black-and-White),A Streetcar Named Desire,False,Oscars
1952,CINEMATOGRAPHY (Color),An American in Paris,True,Oscars
1952,CINEMATOGRAPHY (Color),David and Bathsheba,False,Oscars
1952,CINEMATOGRAPHY (Color),Quo Vadis,False,Oscars
1952,CINEMATOGRAPHY (Color),Show Boat,False,Oscars
1952,CINEMATOGRAPHY (Color),When Worlds Collide,False,Oscars
1952,COSTUME DESIGN (Black-and-White),Kind Lady,False,Oscars
1952,COSTUME DESIGN (Black-and-White),The Model and the Marriage Broker,False,Oscars
1952,COSTUME DESIGN (Black-and-White),The Mudlark,False,Oscars
1952,COSTUME DESIGN (Black-and-White),A Place in the Sun,True,Oscars
1952,COSTUME DESIGN (Black-and-White),A Streetcar Named Desire,False,Oscars
1952,COSTUME DESIGN (Color),An American in Paris,True,Oscars
1952,COSTUME DESIGN (Color),David and Bathsheba,False,Oscars
1952,COSTUME DESIGN (Color),The Great Caruso,False,Oscars
1952,COSTUME DESIGN (Color),Quo Vadis,False,Oscars
1952,COSTUME DESIGN (Color),Tales of Hoffmann,False,Oscars
1952,DIRECTING,The African Queen,False,Oscars
1952,DIRECTING,An American in Paris,False,Oscars
1952,DIRECTING,Detective Story,False,Oscars
1952,DIRECTING,A Place in the Sun,True,Oscars
1952,DIRECTING,A Streetcar Named Desire,False,Oscars
1952,DOCUMENTARY (Feature),I Was a Communist for the F.B.I.,False,Oscars
1952,DOCUMENTARY (Feature),Kon-Tiki,True,Oscars
1952,DOCUMENTARY (Short Subject),Benjy,True,Oscars
1952,DOCUMENTARY (Short Subject),One Who Came Back,False,Oscars
1952,DOCUMENTARY (Short Subject),The Seeing Eye,False,Oscars
1952,FILM EDITING,An American in Paris,False,Oscars
1952,FILM EDITING,Decision before Dawn,False,Oscars
1952,FILM EDITING,A Place in the Sun,True,Oscars
1952,FILM EDITING,Quo Vadis,False,Oscars
1952,FILM EDITING,The Well,False,Oscars
1952,MUSIC (Music Score of a Dramatic or Comedy Picture),David and Bathsheba,False,Oscars
1952,MUSIC (Music Score of a Dramatic or Comedy Picture),Death of a Salesman,False,Oscars
1952,MUSIC (Music Score of a Dramatic or Comedy Picture),A Place in the Sun,True,Oscars
1952,MUSIC (Music Score of a Dramatic or Comedy Picture),Quo Vadis,False,Oscars
1952,MUSIC (Music Score of a Dramatic or Comedy Picture),A Streetcar Named Desire,False,Oscars
1952,MUSIC (Scoring of a Musical Picture),Alice in Wonderland,False,Oscars
1952,MUSIC (Scoring of a Musical Picture),An American in Paris,True,Oscars
1952,MUSIC (Scoring of a Musical Picture),The Great Caruso,False,Oscars
1952,MUSIC (Scoring of a Musical Picture),On the Riviera,False,Oscars
1952,MUSIC (Scoring of a Musical Picture),Show Boat,False,Oscars
1952,MUSIC (Song),Here Comes the Groom,True,Oscars
1952,MUSIC (Song),The Strip,False,Oscars
1952,MUSIC (Song),Golden Girl,False,Oscars
1952,MUSIC (Song),Royal Wedding,False,Oscars
1952,MUSIC (Song),"Rich, Young and Pretty",False,Oscars
1952,BEST MOTION PICTURE,An American in Paris,True,Oscars
1952,BEST MOTION PICTURE,Decision before Dawn,False,Oscars
1952,BEST MOTION PICTURE,A Place in the Sun,False,Oscars
1952,BEST MOTION PICTURE,Quo Vadis,False,Oscars
1952,BEST MOTION PICTURE,A Streetcar Named Desire,False,Oscars
1952,SHORT SUBJECT (Cartoon),"Lambert, the Sheepish Lion",False,Oscars
1952,SHORT SUBJECT (Cartoon),Rooty Toot Toot,False,Oscars
1952,SHORT SUBJECT (Cartoon),The Two Mouseketeers,True,Oscars
1952,SHORT SUBJECT (One-reel),Ridin' the Rails,False,Oscars
1952,SHORT SUBJECT (One-reel),The Story of Time,False,Oscars
1952,SHORT SUBJECT (One-reel),World of Kids,True,Oscars
1952,SHORT SUBJECT (Two-reel),Balzac,False,Oscars
1952,SHORT SUBJECT (Two-reel),Danger under the Sea,False,Oscars
1952,SHORT SUBJECT (Two-reel),Nature's Half Acre,True,Oscars
1952,SOUND RECORDING,Bright Victory,False,Oscars
1952,SOUND RECORDING,The Great Caruso,True,Oscars
1952,SOUND RECORDING,I Want You,False,Oscars
1952,SOUND RECORDING,A Streetcar Named Desire,False,Oscars
1952,SOUND RECORDING,Two Tickets to Broadway,False,Oscars
1952,SPECIAL EFFECTS,When Worlds Collide,True,Oscars
1952,WRITING (Motion Picture Story),Bullfighter and the Lady,False,Oscars
1952,WRITING (Motion Picture Story),The Frogmen,False,Oscars
1952,WRITING (Motion Picture Story),Here Comes the Groom,False,Oscars
1952,WRITING (Motion Picture Story),Seven Days to Noon,True,Oscars
1952,WRITING (Motion Picture Story),Teresa,False,Oscars
1952,WRITING (Screenplay),The African Queen,False,Oscars
1952,WRITING (Screenplay),Detective Story,False,Oscars
1952,WRITING (Screenplay),La Ronde,False,Oscars
1952,WRITING (Screenplay),A Place in the Sun,True,Oscars
1952,WRITING (Screenplay),A Streetcar Named Desire,False,Oscars
1952,WRITING (Story and Screenplay),An American in Paris,True,Oscars
1952,WRITING (Story and Screenplay),The Big Carnival,False,Oscars
1952,WRITING (Story and Screenplay),David and Bathsheba,False,Oscars
1952,WRITING (Story and Screenplay),Go for Broke!,False,Oscars
1952,WRITING (Story and Screenplay),The Well,False,Oscars
1952,HONORARY FOREIGN LANGUAGE FILM AWARD,Rashomon,True,Oscars
1952,HONORARY AWARD,,True,Oscars
1952,IRVING G. THALBERG MEMORIAL AWARD,,True,Oscars
1953,ACTOR,Viva Zapata!,False,Oscars
1953,ACTOR,High Noon,True,Oscars
1953,ACTOR,The Bad and the Beautiful,False,Oscars
1953,ACTOR,Moulin Rouge,False,Oscars
1953,ACTOR,The Lavender Hill Mob,False,Oscars
1953,ACTOR IN A SUPPORTING ROLE,My Cousin Rachel,False,Oscars
1953,ACTOR IN A SUPPORTING ROLE,The Big Sky,False,Oscars
1953,ACTOR IN A SUPPORTING ROLE,The Quiet Man,False,Oscars
1953,ACTOR IN A SUPPORTING ROLE,Sudden Fear,False,Oscars
1953,ACTOR IN A SUPPORTING ROLE,Viva Zapata!,True,Oscars
1953,ACTRESS,"Come Back, Little Sheba",True,Oscars
1953,ACTRESS,Sudden Fear,False,Oscars
1953,ACTRESS,The Star,False,Oscars
1953,ACTRESS,The Member of the Wedding,False,Oscars
1953,ACTRESS,With a Song in My Heart,False,Oscars
1953,ACTRESS IN A SUPPORTING ROLE,The Bad and the Beautiful,True,Oscars
1953,ACTRESS IN A SUPPORTING ROLE,Singin' in the Rain,False,Oscars
1953,ACTRESS IN A SUPPORTING ROLE,Moulin Rouge,False,Oscars
1953,ACTRESS IN A SUPPORTING ROLE,"Come Back, Little Sheba",False,Oscars
1953,ACTRESS IN A SUPPORTING ROLE,With a Song in My Heart,False,Oscars
1953,ART DIRECTION (Black-and-White),The Bad and the Beautiful,True,Oscars
1953,ART DIRECTION (Black-and-White),Carrie,False,Oscars
1953,ART DIRECTION (Black-and-White),My Cousin Rachel,False,Oscars
1953,ART DIRECTION (Black-and-White),Rashomon,False,Oscars
1953,ART DIRECTION (Black-and-White),Viva Zapata!,False,Oscars
1953,ART DIRECTION (Color),Hans Christian Andersen,False,Oscars
1953,ART DIRECTION (Color),The Merry Widow,False,Oscars
1953,ART DIRECTION (Color),Moulin Rouge,True,Oscars
1953,ART DIRECTION (Color),The Quiet Man,False,Oscars
1953,ART DIRECTION (Color),The Snows of Kilimanjaro,False,Oscars
1953,CINEMATOGRAPHY (Black-and-White),The Bad and the Beautiful,True,Oscars
1953,CINEMATOGRAPHY (Black-and-White),The Big Sky,False,Oscars
1953,CINEMATOGRAPHY (Black-and-White),My Cousin Rachel,False,Oscars
1953,CINEMATOGRAPHY (Black-and-White),Navajo,False,Oscars
1953,CINEMATOGRAPHY (Black-and-White),Sudden Fear,False,Oscars
1953,CINEMATOGRAPHY (Color),Hans Christian Andersen,False,Oscars
1953,CINEMATOGRAPHY (Color),Ivanhoe,False,Oscars
1953,CINEMATOGRAPHY (Color),Million Dollar Mermaid,False,Oscars
1953,CINEMATOGRAPHY (Color),The Quiet Man,True,Oscars
1953,CINEMATOGRAPHY (Color),The Snows of Kilimanjaro,False,Oscars
1953,COSTUME DESIGN (Black-and-White),Affair in Trinidad,False,Oscars
1953,COSTUME DESIGN (Black-and-White),The Bad and the Beautiful,True,Oscars
1953,COSTUME DESIGN (Black-and-White),Carrie,False,Oscars
1953,COSTUME DESIGN (Black-and-White),My Cousin Rachel,False,Oscars
1953,COSTUME DESIGN (Black-and-White),Sudden Fear,False,Oscars
1953,COSTUME DESIGN (Color),The Greatest Show on Earth,False,Oscars
1953,COSTUME DESIGN (Color),Hans Christian Andersen,False,Oscars
1953,COSTUME DESIGN (Color),The Merry Widow,False,Oscars
1953,COSTUME DESIGN (Color),Moulin Rouge,True,Oscars
1953,COSTUME DESIGN (Color),With a Song in My Heart,False,Oscars
1953,DIRECTING,Five Fingers,False,Oscars
1953,DIRECTING,The Greatest Show on Earth,False,Oscars
1953,DIRECTING,High Noon,False,Oscars
1953,DIRECTING,Moulin Rouge,False,Oscars
1953,DIRECTING,The Quiet Man,True,Oscars
1953,DOCUMENTARY (Feature),The Hoaxters,False,Oscars
1953,DOCUMENTARY (Feature),Navajo,False,Oscars
1953,DOCUMENTARY (Feature),The Sea around Us,True,Oscars
1953,DOCUMENTARY (Short Subject),Devil Take Us,False,Oscars
1953,DOCUMENTARY (Short Subject),The Garden Spider (Epeira Diadema),False,Oscars
1953,DOCUMENTARY (Short Subject),Man Alive!,False,Oscars
1953,DOCUMENTARY (Short Subject),Neighbours,True,Oscars
1953,FILM EDITING,"Come Back, Little Sheba",False,Oscars
1953,FILM EDITING,Flat Top,False,Oscars
1953,FILM EDITING,The Greatest Show on Earth,False,Oscars
1953,FILM EDITING,High Noon,True,Oscars
1953,FILM EDITING,Moulin Rouge,False,Oscars
1953,MUSIC (Music Score of a Dramatic or Comedy Picture),High Noon,True,Oscars
1953,MUSIC (Music Score of a Dramatic or Comedy Picture),Ivanhoe,False,Oscars
1953,MUSIC (Music Score of a Dramatic or Comedy Picture),Miracle of Fatima,False,Oscars
1953,MUSIC (Music Score of a Dramatic or Comedy Picture),The Thief,False,Oscars
1953,MUSIC (Music Score of a Dramatic or Comedy Picture),Viva Zapata!,False,Oscars
1953,MUSIC (Scoring of a Musical Picture),Hans Christian Andersen,False,Oscars
1953,MUSIC (Scoring of a Musical Picture),The Jazz Singer,False,Oscars
1953,MUSIC (Scoring of a Musical Picture),The Medium,False,Oscars
1953,MUSIC (Scoring of a Musical Picture),Singin' in the Rain,False,Oscars
1953,MUSIC (Scoring of a Musical Picture),With a Song in My Heart,True,Oscars
1953,MUSIC (Song),Son of Paleface,False,Oscars
1953,MUSIC (Song),Because You're Mine,False,Oscars
1953,MUSIC (Song),High Noon,True,Oscars
1953,MUSIC (Song),Hans Christian Andersen,False,Oscars
1953,MUSIC (Song),Just for You,False,Oscars
1953,BEST MOTION PICTURE,The Greatest Show on Earth,True,Oscars
1953,BEST MOTION PICTURE,High Noon,False,Oscars
1953,BEST MOTION PICTURE,Ivanhoe,False,Oscars
1953,BEST MOTION PICTURE,Moulin Rouge,False,Oscars
1953,BEST MOTION PICTURE,The Quiet Man,False,Oscars
1953,SHORT SUBJECT (Cartoon),Johann Mouse,True,Oscars
1953,SHORT SUBJECT (Cartoon),Little Johnny Jet,False,Oscars
1953,SHORT SUBJECT (Cartoon),Madeline,False,Oscars
1953,SHORT SUBJECT (Cartoon),Pink and Blue Blues,False,Oscars
1953,SHORT SUBJECT (Cartoon),Romance of Transportation,False,Oscars
1953,SHORT SUBJECT (One-reel),Athletes of the Saddle,False,Oscars
1953,SHORT SUBJECT (One-reel),Desert Killer,False,Oscars
1953,SHORT SUBJECT (One-reel),Light in the Window: The Art of Vermeer,True,Oscars
1953,SHORT SUBJECT (One-reel),Neighbours,False,Oscars
1953,SHORT SUBJECT (One-reel),Royal Scotland,False,Oscars
1953,SHORT SUBJECT (Two-reel),Bridge of Time,False,Oscars
1953,SHORT SUBJECT (Two-reel),Devil Take Us,False,Oscars
1953,SHORT SUBJECT (Two-reel),Thar She Blows!,False,Oscars
1953,SHORT SUBJECT (Two-reel),Water Birds,True,Oscars
1953,SOUND RECORDING,Breaking the Sound Barrier,True,Oscars
1953,SOUND RECORDING,Hans Christian Andersen,False,Oscars
1953,SOUND RECORDING,The Promoter,False,Oscars
1953,SOUND RECORDING,The Quiet Man,False,Oscars
1953,SOUND RECORDING,With a Song in My Heart,False,Oscars
1953,SPECIAL EFFECTS,Plymouth Adventure,True,Oscars
1953,WRITING (Motion Picture Story),The Greatest Show on Earth,True,Oscars
1953,WRITING (Motion Picture Story),My Son John,False,Oscars
1953,WRITING (Motion Picture Story),The Narrow Margin,False,Oscars
1953,WRITING (Motion Picture Story),The Pride of St. Louis,False,Oscars
1953,WRITING (Motion Picture Story),The Sniper,False,Oscars
1953,WRITING (Screenplay),The Bad and the Beautiful,True,Oscars
1953,WRITING (Screenplay),Five Fingers,False,Oscars
1953,WRITING (Screenplay),High Noon,False,Oscars
1953,WRITING (Screenplay),The Man in the White Suit,False,Oscars
1953,WRITING (Screenplay),The Quiet Man,False,Oscars
1953,WRITING (Story and Screenplay),The Atomic City,False,Oscars
1953,WRITING (Story and Screenplay),Breaking the Sound Barrier,False,Oscars
1953,WRITING (Story and Screenplay),The Lavender Hill Mob,True,Oscars
1953,WRITING (Story and Screenplay),Pat and Mike,False,Oscars
1953,WRITING (Story and Screenplay),Viva Zapata!,False,Oscars
1953,HONORARY FOREIGN LANGUAGE FILM AWARD,Forbidden Games,True,Oscars
1953,HONORARY AWARD,,True,Oscars
1953,HONORARY AWARD,,True,Oscars
1953,HONORARY AWARD,,True,Oscars
1953,HONORARY AWARD,,True,Oscars
1953,HONORARY AWARD,,True,Oscars
1953,IRVING G. THALBERG MEMORIAL AWARD,,True,Oscars
1954,ACTOR,Julius Caesar,False,Oscars
1954,ACTOR,The Robe,False,Oscars
1954,ACTOR,From Here to Eternity,False,Oscars
1954,ACTOR,Stalag 17,True,Oscars
1954,ACTOR,From Here to Eternity,False,Oscars
1954,ACTOR IN A SUPPORTING ROLE,Roman Holiday,False,Oscars
1954,ACTOR IN A SUPPORTING ROLE,Shane,False,Oscars
1954,ACTOR IN A SUPPORTING ROLE,Shane,False,Oscars
1954,ACTOR IN A SUPPORTING ROLE,From Here to Eternity,True,Oscars
1954,ACTOR IN A SUPPORTING ROLE,Stalag 17,False,Oscars
1954,ACTRESS,Lili,False,Oscars
1954,ACTRESS,Mogambo,False,Oscars
1954,ACTRESS,Roman Holiday,True,Oscars
1954,ACTRESS,From Here to Eternity,False,Oscars
1954,ACTRESS,The Moon Is Blue,False,Oscars
1954,ACTRESS IN A SUPPORTING ROLE,Mogambo,False,Oscars
1954,ACTRESS IN A SUPPORTING ROLE,Hondo,False,Oscars
1954,ACTRESS IN A SUPPORTING ROLE,Torch Song,False,Oscars
1954,ACTRESS IN A SUPPORTING ROLE,From Here to Eternity,True,Oscars
1954,ACTRESS IN A SUPPORTING ROLE,Pickup on South Street,False,Oscars
1954,ART DIRECTION (Black-and-White),Julius Caesar,True,Oscars
1954,ART DIRECTION (Black-and-White),Martin Luther,False,Oscars
1954,ART DIRECTION (Black-and-White),The President's Lady,False,Oscars
1954,ART DIRECTION (Black-and-White),Roman Holiday,False,Oscars
1954,ART DIRECTION (Black-and-White),Titanic,False,Oscars
1954,ART DIRECTION (Color),Knights of the Round Table,False,Oscars
1954,ART DIRECTION (Color),Lili,False,Oscars
1954,ART DIRECTION (Color),The Robe,True,Oscars
1954,ART DIRECTION (Color),The Story of Three Loves,False,Oscars
1954,ART DIRECTION (Color),Young Bess,False,Oscars
1954,CINEMATOGRAPHY (Black-and-White),The Four Poster,False,Oscars
1954,CINEMATOGRAPHY (Black-and-White),From Here to Eternity,True,Oscars
1954,CINEMATOGRAPHY (Black-and-White),Julius Caesar,False,Oscars
1954,CINEMATOGRAPHY (Black-and-White),Martin Luther,False,Oscars
1954,CINEMATOGRAPHY (Black-and-White),Roman Holiday,False,Oscars
1954,CINEMATOGRAPHY (Color),All the Brothers Were Valiant,False,Oscars
1954,CINEMATOGRAPHY (Color),Beneath the 12-Mile Reef,False,Oscars
1954,CINEMATOGRAPHY (Color),Lili,False,Oscars
1954,CINEMATOGRAPHY (Color),The Robe,False,Oscars
1954,CINEMATOGRAPHY (Color),Shane,True,Oscars
1954,COSTUME DESIGN (Black-and-White),The Actress,False,Oscars
1954,COSTUME DESIGN (Black-and-White),Dream Wife,False,Oscars
1954,COSTUME DESIGN (Black-and-White),From Here to Eternity,False,Oscars
1954,COSTUME DESIGN (Black-and-White),The President's Lady,False,Oscars
1954,COSTUME DESIGN (Black-and-White),Roman Holiday,True,Oscars
1954,COSTUME DESIGN (Color),The Band Wagon,False,Oscars
1954,COSTUME DESIGN (Color),Call Me Madam,False,Oscars
1954,COSTUME DESIGN (Color),How to Marry a Millionaire,False,Oscars
1954,COSTUME DESIGN (Color),The Robe,True,Oscars
1954,COSTUME DESIGN (Color),Young Bess,False,Oscars
1954,DIRECTING,From Here to Eternity,True,Oscars
1954,DIRECTING,Lili,False,Oscars
1954,DIRECTING,Roman Holiday,False,Oscars
1954,DIRECTING,Shane,False,Oscars
1954,DIRECTING,Stalag 17,False,Oscars
1954,DOCUMENTARY (Feature),The Conquest of Everest,False,Oscars
1954,DOCUMENTARY (Feature),The Living Desert,True,Oscars
1954,DOCUMENTARY (Feature),A Queen Is Crowned,False,Oscars
1954,DOCUMENTARY (Short Subject),The Alaskan Eskimo,True,Oscars
1954,DOCUMENTARY (Short Subject),The Living City,False,Oscars
1954,DOCUMENTARY (Short Subject),Operation Blue Jay,False,Oscars
1954,DOCUMENTARY (Short Subject),They Planted a Stone,False,Oscars
1954,DOCUMENTARY (Short Subject),The Word,False,Oscars
1954,FILM EDITING,Crazylegs,False,Oscars
1954,FILM EDITING,From Here to Eternity,True,Oscars
1954,FILM EDITING,The Moon Is Blue,False,Oscars
1954,FILM EDITING,Roman Holiday,False,Oscars
1954,FILM EDITING,The War of the Worlds,False,Oscars
1954,MUSIC (Music Score of a Dramatic or Comedy Picture),Above and Beyond,False,Oscars
1954,MUSIC (Music Score of a Dramatic or Comedy Picture),From Here to Eternity,False,Oscars
1954,MUSIC (Music Score of a Dramatic or Comedy Picture),Julius Caesar,False,Oscars
1954,MUSIC (Music Score of a Dramatic or Comedy Picture),Lili,True,Oscars
1954,MUSIC (Music Score of a Dramatic or Comedy Picture),This Is Cinerama,False,Oscars
1954,MUSIC (Scoring of a Musical Picture),The Band Wagon,False,Oscars
1954,MUSIC (Scoring of a Musical Picture),Calamity Jane,False,Oscars
1954,MUSIC (Scoring of a Musical Picture),Call Me Madam,True,Oscars
1954,MUSIC (Scoring of a Musical Picture),"The 5,000 Fingers of Dr. T",False,Oscars
1954,MUSIC (Scoring of a Musical Picture),Kiss Me Kate,False,Oscars
1954,MUSIC (Song),The Moon Is Blue,False,Oscars
1954,MUSIC (Song),Small Town Girl,False,Oscars
1954,MUSIC (Song),Miss Sadie Thompson,False,Oscars
1954,MUSIC (Song),Calamity Jane,True,Oscars
1954,MUSIC (Song),The Caddy,False,Oscars
1954,BEST MOTION PICTURE,From Here to Eternity,True,Oscars
1954,BEST MOTION PICTURE,Julius Caesar,False,Oscars
1954,BEST MOTION PICTURE,The Robe,False,Oscars
1954,BEST MOTION PICTURE,Roman Holiday,False,Oscars
1954,BEST MOTION PICTURE,Shane,False,Oscars
1954,SHORT SUBJECT (Cartoon),Christopher Crumpet,False,Oscars
1954,SHORT SUBJECT (Cartoon),From A to Z-Z-Z-Z,False,Oscars
1954,SHORT SUBJECT (Cartoon),Rugged Bear,False,Oscars
1954,SHORT SUBJECT (Cartoon),The Tell Tale Heart,False,Oscars
1954,SHORT SUBJECT (Cartoon),"Toot, Whistle, Plunk and Boom",True,Oscars
1954,SHORT SUBJECT (One-reel),Christ among the Primitives,False,Oscars
1954,SHORT SUBJECT (One-reel),Herring Hunt,False,Oscars
1954,SHORT SUBJECT (One-reel),Joy of Living,False,Oscars
1954,SHORT SUBJECT (One-reel),The Merry Wives of Windsor Overture,True,Oscars
1954,SHORT SUBJECT (One-reel),Wee Water Wonders,False,Oscars
1954,SHORT SUBJECT (Two-reel),Bear Country,True,Oscars
1954,SHORT SUBJECT (Two-reel),Ben and Me,False,Oscars
1954,SHORT SUBJECT (Two-reel),Return to Glennascaul,False,Oscars
1954,SHORT SUBJECT (Two-reel),Vesuvius Express,False,Oscars
1954,SHORT SUBJECT (Two-reel),Winter Paradise,False,Oscars
1954,SOUND RECORDING,Calamity Jane,False,Oscars
1954,SOUND RECORDING,From Here to Eternity,True,Oscars
1954,SOUND RECORDING,Knights of the Round Table,False,Oscars
1954,SOUND RECORDING,The Mississippi Gambler,False,Oscars
1954,SOUND RECORDING,The War of the Worlds,False,Oscars
1954,SPECIAL EFFECTS,The War of the Worlds,True,Oscars
1954,WRITING (Motion Picture Story),Above and Beyond,False,Oscars
1954,WRITING (Motion Picture Story),The Captain's Paradise,False,Oscars
1954,WRITING (Motion Picture Story),Hondo,False,Oscars
1954,WRITING (Motion Picture Story),Little Fugitive,False,Oscars
1954,WRITING (Motion Picture Story),Roman Holiday,True,Oscars
1954,WRITING (Screenplay),The Cruel Sea,False,Oscars
1954,WRITING (Screenplay),From Here to Eternity,True,Oscars
1954,WRITING (Screenplay),Lili,False,Oscars
1954,WRITING (Screenplay),Roman Holiday,False,Oscars
1954,WRITING (Screenplay),Shane,False,Oscars
1954,WRITING (Story and Screenplay),The Band Wagon,False,Oscars
1954,WRITING (Story and Screenplay),The Desert Rats,False,Oscars
1954,WRITING (Story and Screenplay),The Naked Spur,False,Oscars
1954,WRITING (Story and Screenplay),Take the High Ground,False,Oscars
1954,WRITING (Story and Screenplay),Titanic,True,Oscars
1954,HONORARY AWARD,,True,Oscars
1954,HONORARY AWARD,,True,Oscars
1954,HONORARY AWARD,,True,Oscars
1954,HONORARY AWARD,,True,Oscars
1954,IRVING G. THALBERG MEMORIAL AWARD,,True,Oscars
1955,ACTOR,The Caine Mutiny,False,Oscars
1955,ACTOR,On the Waterfront,True,Oscars
1955,ACTOR,The Country Girl,False,Oscars
1955,ACTOR,A Star Is Born,False,Oscars
1955,ACTOR,Adventures of Robinson Crusoe,False,Oscars
1955,ACTOR IN A SUPPORTING ROLE,On the Waterfront,False,Oscars
1955,ACTOR IN A SUPPORTING ROLE,On the Waterfront,False,Oscars
1955,ACTOR IN A SUPPORTING ROLE,The Barefoot Contessa,True,Oscars
1955,ACTOR IN A SUPPORTING ROLE,On the Waterfront,False,Oscars
1955,ACTOR IN A SUPPORTING ROLE,The Caine Mutiny,False,Oscars
1955,ACTRESS,Carmen Jones,False,Oscars
