tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,title,url,release_date,critic_score,audience_score
tt0369436,movie,Four Christmases,four christmases,0,2008.0,,88.0,"Comedy,Drama,Romance",four christmases,https://www.rottentomatoes.com/m/four_christmases,"Released Nov 26, 2008",25%,47%
tt0369610,movie,Jurassic World,jurassic world,0,2015.0,,124.0,"Action,Adventure,Sci-Fi",jurassic world,https://www.rottentomatoes.com/m/jurassic_world,"Released Jun 12, 2015",71%,78%
tt0369735,movie,Monster-in-Law,monster-in-law,0,2005.0,,101.0,"Comedy,Romance",monster-in-law,https://www.rottentomatoes.com/m/monsterinlaw,"Released May 13, 2005",18%,55%
tt0371240,movie,Sonata,sonata,0,1957.0,,,"Drama,Musical,Romance",sonata,https://www.rottentomatoes.com/m/sonata,2021,,100%
tt0371246,movie,Spanglish,spanglish,0,2004.0,,131.0,"Comedy,Drama,Romance",spanglish,https://www.rottentomatoes.com/m/spanglish,"Released Dec 17, 2004",54%,60%
tt0371257,movie,Stay,stay,0,2005.0,,99.0,"Drama,Mystery,Thriller",stay,https://www.rottentomatoes.com/m/stay,"Released Oct 21, 2005",26%,69%
tt0371384,movie,The Walk,the walk,0,2001.0,,,Documentary,the walk,https://www.rottentomatoes.com/m/the_walk,2014,,
tt0371606,movie,Chicken Little,chicken little,0,2005.0,,81.0,"Adventure,Animation,Comedy",chicken little,https://www.rottentomatoes.com/m/chicken_little,"Released Nov 4, 2005",37%,47%
tt0371724,movie,The Hitchhiker's Guide to the Galaxy,the hitchhiker's guide to the galaxy,0,2005.0,,109.0,"Adventure,Comedy,Sci-Fi",the hitchhiker's guide to the galaxy,https://www.rottentomatoes.com/m/hitchhikers_guide_to_the_galaxy,"Released Apr 29, 2005",60%,65%
tt0372183,movie,The Bourne Supremacy,the bourne supremacy,0,2004.0,,108.0,"Action,Thriller",the bourne supremacy,https://www.rottentomatoes.com/m/bourne_supremacy,"Released Jul 23, 2004",82%,90%
tt0372237,movie,Guess Who,guess who,0,2005.0,,105.0,"Comedy,Romance",guess who,https://www.rottentomatoes.com/m/guess_who,"Released Mar 25, 2005",41%,49%
tt0372427,movie,Mirror,mirror,0,2003.0,,80.0,"Comedy,Drama",mirror,https://www.rottentomatoes.com/m/mirror,1999,,40%
tt0372532,movie,The Wedding Date,the wedding date,0,2005.0,,90.0,"Comedy,Romance",the wedding date,https://www.rottentomatoes.com/m/wedding_date,"Released Feb 4, 2005",11%,67%
tt0372588,movie,Team America: World Police,team america: world police,0,2004.0,,98.0,"Action,Comedy",team america: world police,https://www.rottentomatoes.com/m/team_america_world_police,"Released Oct 15, 2004",77%,80%
tt0372784,movie,Batman Begins,batman begins,0,2005.0,,140.0,"Action,Crime,Drama",batman begins,https://www.rottentomatoes.com/m/batman_begins,"Released Jun 15, 2005",85%,94%
tt0373291,movie,Saving Face,saving face,0,2001.0,,,Comedy,saving face,https://www.rottentomatoes.com/m/saving_face,"Released May 27, 2005",88%,88%
tt0373416,movie,Underclassman,underclassman,0,2005.0,,95.0,"Action,Comedy,Crime",underclassman,https://www.rottentomatoes.com/m/underclassman,"Released Sep 2, 2005",6%,34%
tt0373445,movie,The Wendell Baker Story,the wendell baker story,0,2005.0,,99.0,"Comedy,Drama,Romance",the wendell baker story,https://www.rottentomatoes.com/m/the_wendell_baker_story,"Released Mar 11, 2005",40%,40%
tt0373889,movie,Harry Potter and the Order of the Phoenix,harry potter and the order of the phoenix,0,2007.0,,138.0,"Action,Adventure,Family",harry potter and the order of the phoenix,https://www.rottentomatoes.com/m/harry_potter_and_the_order_of_the_phoenix,"Released Jul 11, 2007",78%,81%
tt0373926,movie,The Interpreter,the interpreter,0,2005.0,,128.0,"Crime,Mystery,Thriller",the interpreter,https://www.rottentomatoes.com/m/the_interpreter,2018,86%,
tt0373926,movie,The Interpreter,the interpreter,0,2005.0,,128.0,"Crime,Mystery,Thriller",the interpreter,https://www.rottentomatoes.com/m/interpreter,"Released Apr 22, 2005",58%,54%
tt0374102,movie,Open Water,open water,0,2003.0,,79.0,"Adventure,Drama,Horror",open water,https://www.rottentomatoes.com/m/open_water,"Released Oct 26, 2003",71%,33%
tt0374252,movie,Sugar,sugar,0,2004.0,,78.0,"Drama,Romance",sugar,https://www.rottentomatoes.com/m/sugar,"Released Apr 3, 2009",92%,79%
tt0374563,movie,Captivity,captivity,0,2007.0,,96.0,"Crime,Horror,Mystery",captivity,https://www.rottentomatoes.com/m/captivity,"Released Jul 13, 2007",9%,23%
tt0374900,movie,Napoleon Dynamite,napoleon dynamite,0,2004.0,,96.0,Comedy,napoleon dynamite,https://www.rottentomatoes.com/m/napoleon_dynamite,"Released Jan 17, 2004",72%,74%
